Project_ID,Organization,Short_project_description,Year_technical_go_live,Organisation_profile,Business_domain,Development_method,Primary_programming_language,Development_class,Functional_size_FP,Actual_duration_months,Actual_cost_EUR,Release_based_working,Once_only_project,Multi_application_release,Phased_project,Dependencies_with_other_applications,Single_application,Migration_project,Problems_with_external_supplier,Security_related_project,Package_of_the_shelf,Package_with_customization,Steady_heartbeat,Fixed_experienced_team,Many_team_changes_unexperienced_team,Legacy_application,Technology_driven_project,Rules_and_regulations_driven_project,Business_driven_project,Pilot_or_proof_of_concept
50.0,Bank B,OH Silo ORCA - BOB200902,2009.0,Banking,Payments,Plan-driven,COBOL,New Development,15.0,8.06,41167.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.0,Bank A,Maintenance and new functionality release on an existing front office application; Front Office Application Release June 2010,2010.0,Banking,Front Office Solutions,Plan-driven,JAVA,New Development,40.0,8.07,126310.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
213.0,Bank A,Maintenance and new functionality release on an existing front office application; Looking Glass Plateau 0 (Release 10.1),2011.0,Banking,Front Office Solutions,Plan-driven,JAVA,New Development,113.0,8.45,337730.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16.0,Bank B,Maestro Release 7.1,2009.0,Banking,Organization,Plan-driven,MAESTRO,New Development,316.0,10.28,1603622.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12.0,Bank B,Maintenance release on one application,2008.0,Banking,Finance & Risk,Plan-driven,POWERBUILDER,New Development,784.0,5.43,923750.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,Bank B,HTC Release 7.2 2008-2009,2009.0,Banking,Finance & Risk,Plan-driven,POWERBUILDER,New Development,330.0,7.56,903250.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,Bank B,EDV (Extended Duration Treasury Vanguard) Q1 2010 Release,2010.0,Banking,Savings & Loans,Plan-driven,PRISMA,New Development,188.0,9.06,1130377.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,Bank B,EDV (Extended Duration Treasury Vanguard) Q4 2010,2010.0,Banking,Savings & Loans,Plan-driven,PRISMA,New Development,151.0,5.83,1032889.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.0,Bank A,Maintenance and new functionality release on an existing Front Office Application; release R5,2008.0,Banking,Front Office Solutions,Plan-driven,RPG,New Development,399.0,8.06,2498066.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14.0,Bank B,(PCK) Plan Releases,2008.0,Banking,Organization,Plan-driven,Visual Basic,New Development,248.0,7.95,389130.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,Bank B,ROH Release 5 ,2009.0,Banking,Finance & Risk,Plan-driven,.NET,Minor Enhancement (5-25% new),65.0,9.39,314644.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,Bank B,Maintenance and new functionality release 2.1 on one application,2011.0,Banking,Finance & Risk,Plan-driven,.NET,Minor Enhancement (5-25% new),1346.0,6.93,833700.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.0,Bank A,Maintenance and new functionality release on an existing front office application; Front Office Application R17,2009.0,Banking,Call Center Solutions,Plan-driven,.NET,Minor Enhancement (5-25% new),113.0,4.21,235122.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,Bank B,COF 09.01 release,2009.0,Banking,Payments,Plan-driven,COBOL,Minor Enhancement (5-25% new),48.0,6.26,329380.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,Bank B,RIB/RT Realisation Release 8.90,2009.0,Banking,Client and Account Management,Plan-driven,COBOL,Minor Enhancement (5-25% new),252.0,10.87,2772434.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,Bank A,New functionality and maintenance release on existing Front Office Application; Release 18,2010.0,Banking,Call Center Solutions,Plan-driven,JAVA,Minor Enhancement (5-25% new),159.0,4.23,283070.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
241.0,Bank A,Maintenance and new functionality release on an existing mortgages application; Bank Savings Long Term Release 2a Mortgages,2011.0,Banking,Mortgages,Plan-driven,JAVA,Minor Enhancement (5-25% new),288.0,10.68,1314120.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
91.0,Bank B,Extended Duration Treasury Vanguard Q2 Release,2010.0,Banking,Savings & Loans,Plan-driven,PRISMA,Minor Enhancement (5-25% new),742.0,9.25,2185001.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,Bank B,Maintenance Internet Website 2009.Q2,2009.0,Banking,Internet & Mobile,Plan-driven,.NET,Major Enhancement (25-75% new),51.0,4.88,240755.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66.0,Bank B,Maintenance DPF 2010-Release 2010.4,2010.0,Banking,Finance & Risk,Plan-driven,.NET,Major Enhancement (25-75% new),60.0,2.26,96555.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68.0,Bank B,Procurius (Dividend Policy) Release 3.2,2010.0,Banking,Organization,Plan-driven,.NET,Major Enhancement (25-75% new),224.0,5.91,255067.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,Bank B,Procurius (Dividend Policy) Release 3.0,2010.0,Banking,Organization,Plan-driven,.NET,Major Enhancement (25-75% new),34.0,4.48,64478.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,Bank B,Maintenance release on one application,2009.0,Banking,Payments,Plan-driven,COBOL,Major Enhancement (25-75% new),43.0,4.65,417380.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,Bank B,COF 09.02 Release,2009.0,Banking,Payments,Plan-driven,COBOL,Major Enhancement (25-75% new),48.0,4.33,381250.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,Bank B,OH Silo ORCA - CROS200901,2009.0,Banking,Payments,Plan-driven,COBOL,Major Enhancement (25-75% new),60.0,5.4,348889.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,Bank B,OH Silo ORCA - CROS200904,2009.0,Banking,Payments,Plan-driven,COBOL,Major Enhancement (25-75% new),122.0,8.38,308444.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,Bank B,HTC Release 9.0 - Printnet,2010.0,Banking,Finance & Risk,Plan-driven,JAVA,Major Enhancement (25-75% new),95.0,7.95,393055.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
81.0,Bank B,Build a new Mobile Banking App,2011.0,Banking,Internet & Mobile,Scrum,JAVA,Major Enhancement (25-75% new),1067.0,19.0,2272411.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
85.0,Bank B,Maintenance and new functionality release 1.1 on one application,2010.0,Banking,Finance & Risk,Plan-driven,JAVA,Major Enhancement (25-75% new),292.0,10.9,1134645.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343.0,Bank A,Maintenance and enhancements release on an existing payments application; Release 2012.1 GBS (Core Banking System),2012.0,Banking,Payments,Plan-driven,JAVA,Major Enhancement (25-75% new),176.0,2.94,332110.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,Bank B,Maestro Release 7.0,2009.0,Banking,Organization,Plan-driven,MAESTRO,Major Enhancement (25-75% new),427.0,5.26,1127000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64.0,Bank B,HTC Release 9.0 - Advice O/A,2010.0,Banking,Finance & Risk,Plan-driven,POWERBUILDER,Major Enhancement (25-75% new),321.0,9.39,700734.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
108.0,Bank B,EDV (Extended Duration Treasury Vanguard) Q1 2011 Release,2011.0,Banking,Savings & Loans,Plan-driven,PRISMA,Major Enhancement (25-75% new),238.0,4.57,495156.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.0,Bank A,Maintenance and new functionality release on an existing callcenter application (speak-riven); release R2,2008.0,Banking,Call Center Solutions,Plan-driven,SQL,Major Enhancement (25-75% new),192.0,12.07,1515633.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
174.0,Bank A,Maintenance and new functionality release on an existing data warehouse application; Release 4&5,2009.0,Banking,Data Warehouse & BI,Plan-driven,Visual Basic,Major Enhancement (25-75% new),567.0,15.27,1186611.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
178.0,Bank A,Maintenance and enhancement release on an existing data warehouse application; Private Banking Release 1,2009.0,Banking,Data Warehouse & BI,Plan-driven,Visual Basic,Major Enhancement (25-75% new),210.0,5.94,147944.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47.0,Bank B,OH Silo ORCA - ARC200901,2009.0,Banking,Payments,Plan-driven,COBOL,Conversion (<5% new),15.0,3.35,57333.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,Bank B,Maintenance Cheques,2008.0,Banking,Payments,Plan-driven,JAVA,Conversion (<5% new),35.0,6.27,291300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
90.0,Bank B,Realisation BBB Release 1 ,2010.0,Banking,Finance & Risk,Plan-driven,JAVA,Conversion (<5% new),1380.0,23.19,6169489.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,Bank A,Maintenance and new functionality release on an existing data warehouse & BI application; release 2,2008.0,Banking,Data Warehouse & BI,Plan-driven,SQL,Conversion (<5% new),497.0,21.15,869011.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,Bank B,Maintenance release on one application,2008.0,Banking,Savings & Loans,Plan-driven,.NET,New Development,93.0,4.19,187880.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Bank B,Maintenance on an existing Care application,2008.0,Banking,Payments,Plan-driven,.NET,New Development,75.0,3.81,343250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Bank B,Small maintenance release,2009.0,Banking,Payments,Plan-driven,COBOL,New Development,47.0,4.9,489620.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,Bank B,Maintenance release on one application,2009.0,Banking,Payments,Plan-driven,JAVA,New Development,128.0,7.48,989570.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,Bank B,RIBB release 3.8,2009.0,Banking,Savings & Loans,Plan-driven,JAVA,Minor Enhancement (5-25% new),107.0,6.55,212130.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,Bank B,Realisation Anonymous Release  3.0,2009.0,Banking,Client and Account Management,Plan-driven,.NET,Major Enhancement (25-75% new),56.0,3.58,458370.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,Bank B,Maintenance release on one application,2008.0,Banking,Savings & Loans,Plan-driven,Pakket,Major Enhancement (25-75% new),131.0,4.38,1115640.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
